path,datetime,type,burst
2024-07-02/Beelink1_20240702_153000_59.fit,2024-07-02 15:30:00,0,0
2024-07-02/Beelink1_20240702_154500_59.fit,2024-07-02 15:45:00,0,0
2024-07-02/Beelink1_20240702_160000_59.fit,2024-07-02 16:00:00,0,0
2024-07-02/Beelink1_20240702_161500_59.fit,2024-07-02 16:15:00,0,0
2024-07-02/Beelink1_20240702_163000_59.fit,2024-07-02 16:30:00,0,0
2024-07-02/Beelink1_20240702_164500_59.fit,2024-07-02 16:45:00,0,0
2024-07-02/Beelink1_20240702_170000_59.fit,2024-07-02 17:00:00,0,0
2024-07-02/Beelink1_20240702_171500_59.fit,2024-07-02 17:15:00,0,0
2024-07-02/Beelink1_20240702_173000_59.fit,2024-07-02 17:30:00,0,0
2024-07-02/Beelink1_20240702_174500_59.fit,2024-07-02 17:45:00,0,0
2024-07-02/Beelink1_20240702_180000_59.fit,2024-07-02 18:00:00,0,0
2024-07-02/Beelink1_20240702_181500_59.fit,2024-07-02 18:15:00,0,0
2024-07-02/Beelink1_20240702_183000_59.fit,2024-07-02 18:30:00,0,0
2024-07-02/Beelink1_20240702_184500_59.fit,2024-07-02 18:45:00,0,0
2024-07-02/Beelink1_20240702_190000_59.fit,2024-07-02 19:00:00,0,0
2024-07-02/Beelink1_20240702_191500_59.fit,2024-07-02 19:15:00,0,0
2024-07-02/Beelink1_20240702_193000_59.fit,2024-07-02 19:30:00,0,0
2024-07-02/Beelink1_20240702_194500_59.fit,2024-07-02 19:45:00,0,0
2024-07-02/Beelink1_20240702_200000_59.fit,2024-07-02 20:00:00,0,0
2024-07-02/Beelink1_20240702_201500_59.fit,2024-07-02 20:15:00,0,0
2024-07-02/Beelink1_20240702_203000_59.fit,2024-07-02 20:30:00,0,0
2024-07-02/Beelink1_20240702_204500_59.fit,2024-07-02 20:45:00,0,0
2024-07-03/Beelink1_20240703_063000_59.fit,2024-07-03 06:30:00,0,0
2024-07-03/Beelink1_20240703_064500_59.fit,2024-07-03 06:45:00,0,0
2024-07-03/Beelink1_20240703_070000_59.fit,2024-07-03 07:00:00,0,0
2024-07-03/Beelink1_20240703_071500_59.fit,2024-07-03 07:15:00,0,0
2024-07-03/Beelink1_20240703_073000_59.fit,2024-07-03 07:30:00,0,0
2024-07-03/Beelink1_20240703_074500_59.fit,2024-07-03 07:45:00,0,0
2024-07-03/Beelink1_20240703_080000_59.fit,2024-07-03 08:00:00,0,0
2024-07-03/Beelink1_20240703_081500_59.fit,2024-07-03 08:15:00,0,0
2024-07-03/Beelink1_20240703_083000_59.fit,2024-07-03 08:30:00,0,0
2024-07-03/Beelink1_20240703_084500_59.fit,2024-07-03 08:45:00,0,0
2024-07-03/Beelink1_20240703_090000_59.fit,2024-07-03 09:00:00,0,0
2024-07-03/Beelink1_20240703_091500_59.fit,2024-07-03 09:15:00,0,0
2024-07-03/Beelink1_20240703_093000_59.fit,2024-07-03 09:30:00,0,0
2024-07-03/Beelink1_20240703_094500_59.fit,2024-07-03 09:45:00,0,0
2024-07-03/Beelink1_20240703_100000_59.fit,2024-07-03 10:00:00,0,0
2024-07-03/Beelink1_20240703_101500_59.fit,2024-07-03 10:15:00,0,0
2024-07-03/Beelink1_20240703_102959_59.fit,2024-07-03 10:29:59,0,0
2024-07-03/Beelink1_20240703_104459_59.fit,2024-07-03 10:44:59,0,0
2024-07-03/Beelink1_20240703_105959_59.fit,2024-07-03 10:59:59,0,0
2024-07-03/Beelink1_20240703_111459_59.fit,2024-07-03 11:14:59,0,0
2024-07-03/Beelink1_20240703_112959_59.fit,2024-07-03 11:29:59,0,0
2024-07-03/Beelink1_20240703_114459_59.fit,2024-07-03 11:44:59,0,0
2024-07-03/Beelink1_20240703_115959_59.fit,2024-07-03 11:59:59,0,0
2024-07-03/Beelink1_20240703_121459_59.fit,2024-07-03 12:14:59,0,0
2024-07-03/Beelink1_20240703_123000_59.fit,2024-07-03 12:30:00,0,0
2024-07-03/Beelink1_20240703_124500_59.fit,2024-07-03 12:45:00,0,0
2024-07-03/Beelink1_20240703_130000_59.fit,2024-07-03 13:00:00,0,0
2024-07-03/Beelink1_20240703_131500_59.fit,2024-07-03 13:15:00,0,0
2024-07-03/Beelink1_20240703_133000_59.fit,2024-07-03 13:30:00,0,0
2024-07-03/Beelink1_20240703_134500_59.fit,2024-07-03 13:45:00,0,0
2024-07-03/Beelink1_20240703_140000_59.fit,2024-07-03 14:00:00,0,0
2024-07-03/Beelink1_20240703_141500_59.fit,2024-07-03 14:15:00,0,0
2024-07-03/Beelink1_20240703_143000_59.fit,2024-07-03 14:30:00,0,0
2024-07-03/Beelink1_20240703_144500_59.fit,2024-07-03 14:45:00,0,0
2024-07-03/Beelink1_20240703_150000_59.fit,2024-07-03 15:00:00,0,0
2024-07-03/Beelink1_20240703_151500_59.fit,2024-07-03 15:15:00,0,0
2024-07-03/Beelink1_20240703_153000_59.fit,2024-07-03 15:30:00,0,0
2024-07-03/Beelink1_20240703_154500_59.fit,2024-07-03 15:45:00,0,0
2024-07-03/Beelink1_20240703_160000_59.fit,2024-07-03 16:00:00,0,0
2024-07-03/Beelink1_20240703_161500_59.fit,2024-07-03 16:15:00,0,0
2024-07-03/Beelink1_20240703_163000_59.fit,2024-07-03 16:30:00,0,0
2024-07-03/Beelink1_20240703_164500_59.fit,2024-07-03 16:45:00,0,0
2024-07-03/Beelink1_20240703_170000_59.fit,2024-07-03 17:00:00,0,0
2024-07-03/Beelink1_20240703_171500_59.fit,2024-07-03 17:15:00,0,0
2024-07-03/Beelink1_20240703_173000_59.fit,2024-07-03 17:30:00,0,0
2024-07-03/Beelink1_20240703_174500_59.fit,2024-07-03 17:45:00,0,0
2024-07-03/Beelink1_20240703_180000_59.fit,2024-07-03 18:00:00,0,0
2024-07-03/Beelink1_20240703_181500_59.fit,2024-07-03 18:15:00,0,0
2024-07-03/Beelink1_20240703_183000_59.fit,2024-07-03 18:30:00,0,0
2024-07-03/Beelink1_20240703_184500_59.fit,2024-07-03 18:45:00,0,0
2024-07-03/Beelink1_20240703_190000_59.fit,2024-07-03 19:00:00,0,0
2024-07-03/Beelink1_20240703_191500_59.fit,2024-07-03 19:15:00,0,0
2024-07-03/Beelink1_20240703_193000_59.fit,2024-07-03 19:30:00,0,0
2024-07-03/Beelink1_20240703_194500_59.fit,2024-07-03 19:45:00,0,0
2024-07-03/Beelink1_20240703_200000_59.fit,2024-07-03 20:00:00,0,0
2024-07-03/Beelink1_20240703_201500_59.fit,2024-07-03 20:15:00,0,0
2024-07-03/Beelink1_20240703_203000_59.fit,2024-07-03 20:30:00,0,0
2024-07-03/Beelink1_20240703_204500_59.fit,2024-07-03 20:45:00,0,0
2024-07-04/Beelink1_20240704_063000_59.fit,2024-07-04 06:30:00,0,0
2024-07-04/Beelink1_20240704_064500_59.fit,2024-07-04 06:45:00,0,0
2024-07-04/Beelink1_20240704_070000_59.fit,2024-07-04 07:00:00,0,0
2024-07-04/Beelink1_20240704_071500_59.fit,2024-07-04 07:15:00,0,0
2024-07-04/Beelink1_20240704_073000_59.fit,2024-07-04 07:30:00,0,0
2024-07-04/Beelink1_20240704_074500_59.fit,2024-07-04 07:45:00,0,0
2024-07-04/Beelink1_20240704_080000_59.fit,2024-07-04 08:00:00,0,0
2024-07-04/Beelink1_20240704_081500_59.fit,2024-07-04 08:15:00,0,0
2024-07-04/Beelink1_20240704_083000_59.fit,2024-07-04 08:30:00,0,0
2024-07-04/Beelink1_20240704_084500_59.fit,2024-07-04 08:45:00,0,0
2024-07-04/Beelink1_20240704_090000_59.fit,2024-07-04 09:00:00,0,0
2024-07-04/Beelink1_20240704_091500_59.fit,2024-07-04 09:15:00,0,0
2024-07-04/Beelink1_20240704_093000_59.fit,2024-07-04 09:30:00,0,0
2024-07-04/Beelink1_20240704_094500_59.fit,2024-07-04 09:45:00,0,0
2024-07-04/Beelink1_20240704_100000_59.fit,2024-07-04 10:00:00,0,0
2024-07-04/Beelink1_20240704_101500_59.fit,2024-07-04 10:15:00,0,0
2024-07-04/Beelink1_20240704_103000_59.fit,2024-07-04 10:30:00,0,0
2024-07-04/Beelink1_20240704_104459_59.fit,2024-07-04 10:44:59,0,0
2024-07-04/Beelink1_20240704_105959_59.fit,2024-07-04 10:59:59,0,0
2024-07-04/Beelink1_20240704_111459_59.fit,2024-07-04 11:14:59,0,0
2024-07-04/Beelink1_20240704_112959_59.fit,2024-07-04 11:29:59,0,0
2024-07-04/Beelink1_20240704_114459_59.fit,2024-07-04 11:44:59,0,0
2024-07-04/Beelink1_20240704_115959_59.fit,2024-07-04 11:59:59,0,0
2024-07-04/Beelink1_20240704_121459_59.fit,2024-07-04 12:14:59,0,0
2024-07-04/Beelink1_20240704_123000_59.fit,2024-07-04 12:30:00,0,0
2024-07-04/Beelink1_20240704_124500_59.fit,2024-07-04 12:45:00,0,0
2024-07-04/Beelink1_20240704_130000_59.fit,2024-07-04 13:00:00,0,0
2024-07-04/Beelink1_20240704_131500_59.fit,2024-07-04 13:15:00,0,0
2024-07-04/Beelink1_20240704_133000_59.fit,2024-07-04 13:30:00,0,0
2024-07-04/Beelink1_20240704_134500_59.fit,2024-07-04 13:45:00,0,0
2024-07-04/Beelink1_20240704_140000_59.fit,2024-07-04 14:00:00,0,0
2024-07-04/Beelink1_20240704_141500_59.fit,2024-07-04 14:15:00,0,0
2024-07-04/Beelink1_20240704_143000_59.fit,2024-07-04 14:30:00,0,0
2024-07-04/Beelink1_20240704_144500_59.fit,2024-07-04 14:45:00,0,0
2024-07-04/Beelink1_20240704_150000_59.fit,2024-07-04 15:00:00,0,0
2024-07-04/Beelink1_20240704_151500_59.fit,2024-07-04 15:15:00,0,0
2024-07-04/Beelink1_20240704_153000_59.fit,2024-07-04 15:30:00,0,0
2024-07-04/Beelink1_20240704_154500_59.fit,2024-07-04 15:45:00,0,0
2024-07-04/Beelink1_20240704_160000_59.fit,2024-07-04 16:00:00,0,0
2024-07-04/Beelink1_20240704_161500_59.fit,2024-07-04 16:15:00,0,0
2024-07-04/Beelink1_20240704_163000_59.fit,2024-07-04 16:30:00,0,0
2024-07-04/Beelink1_20240704_164500_59.fit,2024-07-04 16:45:00,0,0
2024-07-04/Beelink1_20240704_170000_59.fit,2024-07-04 17:00:00,0,0
2024-07-04/Beelink1_20240704_171500_59.fit,2024-07-04 17:15:00,0,0
2024-07-04/Beelink1_20240704_173000_59.fit,2024-07-04 17:30:00,0,0
2024-07-04/Beelink1_20240704_174500_59.fit,2024-07-04 17:45:00,0,0
2024-07-04/Beelink1_20240704_180000_59.fit,2024-07-04 18:00:00,0,0
2024-07-04/Beelink1_20240704_181500_59.fit,2024-07-04 18:15:00,0,0
2024-07-04/Beelink1_20240704_183000_59.fit,2024-07-04 18:30:00,0,0
2024-07-04/Beelink1_20240704_184500_59.fit,2024-07-04 18:45:00,0,0
2024-07-04/Beelink1_20240704_190000_59.fit,2024-07-04 19:00:00,0,0
2024-07-04/Beelink1_20240704_191500_59.fit,2024-07-04 19:15:00,0,0
2024-07-04/Beelink1_20240704_193000_59.fit,2024-07-04 19:30:00,0,0
2024-07-04/Beelink1_20240704_194500_59.fit,2024-07-04 19:45:00,0,0
2024-07-04/Beelink1_20240704_200000_59.fit,2024-07-04 20:00:00,0,0
2024-07-04/Beelink1_20240704_201500_59.fit,2024-07-04 20:15:00,0,0
2024-07-04/Beelink1_20240704_203000_59.fit,2024-07-04 20:30:00,0,0
2024-07-04/Beelink1_20240704_204500_59.fit,2024-07-04 20:45:00,0,0
2024-07-05/Beelink1_20240705_063000_59.fit,2024-07-05 06:30:00,0,0
2024-07-05/Beelink1_20240705_064500_59.fit,2024-07-05 06:45:00,0,0
2024-07-05/Beelink1_20240705_070000_59.fit,2024-07-05 07:00:00,0,0
2024-07-05/Beelink1_20240705_071500_59.fit,2024-07-05 07:15:00,0,0
2024-07-05/Beelink1_20240705_073000_59.fit,2024-07-05 07:30:00,0,0
2024-07-05/Beelink1_20240705_074500_59.fit,2024-07-05 07:45:00,0,0
2024-07-05/Beelink1_20240705_080000_59.fit,2024-07-05 08:00:00,0,0
2024-07-05/Beelink1_20240705_081500_59.fit,2024-07-05 08:15:00,0,0
2024-07-05/Beelink1_20240705_083000_59.fit,2024-07-05 08:30:00,0,0
2024-07-05/Beelink1_20240705_084500_59.fit,2024-07-05 08:45:00,0,0
2024-07-05/Beelink1_20240705_090000_59.fit,2024-07-05 09:00:00,0,0
2024-07-05/Beelink1_20240705_091500_59.fit,2024-07-05 09:15:00,0,0
2024-07-05/Beelink1_20240705_093000_59.fit,2024-07-05 09:30:00,0,0
2024-07-05/Beelink1_20240705_094500_59.fit,2024-07-05 09:45:00,0,0
2024-07-05/Beelink1_20240705_100000_59.fit,2024-07-05 10:00:00,0,0
2024-07-05/Beelink1_20240705_101500_59.fit,2024-07-05 10:15:00,0,0
2024-07-05/Beelink1_20240705_103000_59.fit,2024-07-05 10:30:00,0,0
2024-07-05/Beelink1_20240705_104459_59.fit,2024-07-05 10:44:59,0,0
2024-07-05/Beelink1_20240705_105959_59.fit,2024-07-05 10:59:59,0,0
2024-07-05/Beelink1_20240705_111459_59.fit,2024-07-05 11:14:59,0,0
2024-07-05/Beelink1_20240705_112959_59.fit,2024-07-05 11:29:59,0,0
2024-07-05/Beelink1_20240705_114459_59.fit,2024-07-05 11:44:59,0,0
2024-07-05/Beelink1_20240705_115959_59.fit,2024-07-05 11:59:59,0,0
2024-07-05/Beelink1_20240705_121459_59.fit,2024-07-05 12:14:59,0,0
2024-07-05/Beelink1_20240705_123000_59.fit,2024-07-05 12:30:00,0,0
2024-07-05/Beelink1_20240705_124500_59.fit,2024-07-05 12:45:00,0,0
2024-07-05/Beelink1_20240705_130000_59.fit,2024-07-05 13:00:00,0,0
2024-07-05/Beelink1_20240705_131500_59.fit,2024-07-05 13:15:00,0,0
2024-07-05/Beelink1_20240705_133000_59.fit,2024-07-05 13:30:00,0,0
2024-07-05/Beelink1_20240705_134500_59.fit,2024-07-05 13:45:00,0,0
2024-07-05/Beelink1_20240705_140000_59.fit,2024-07-05 14:00:00,0,0
2024-07-05/Beelink1_20240705_141500_59.fit,2024-07-05 14:15:00,0,0
2024-07-05/Beelink1_20240705_143000_59.fit,2024-07-05 14:30:00,0,0
2024-07-05/Beelink1_20240705_144500_59.fit,2024-07-05 14:45:00,0,0
2024-07-05/Beelink1_20240705_150000_59.fit,2024-07-05 15:00:00,0,0
2024-07-05/Beelink1_20240705_151500_59.fit,2024-07-05 15:15:00,0,0
2024-07-05/Beelink1_20240705_153000_59.fit,2024-07-05 15:30:00,0,0
2024-07-05/Beelink1_20240705_154500_59.fit,2024-07-05 15:45:00,0,0
2024-07-05/Beelink1_20240705_160000_59.fit,2024-07-05 16:00:00,0,0
2024-07-05/Beelink1_20240705_161500_59.fit,2024-07-05 16:15:00,0,0
2024-07-05/Beelink1_20240705_163000_59.fit,2024-07-05 16:30:00,0,0
2024-07-05/Beelink1_20240705_164500_59.fit,2024-07-05 16:45:00,0,0
2024-07-05/Beelink1_20240705_170000_59.fit,2024-07-05 17:00:00,0,0
2024-07-05/Beelink1_20240705_171500_59.fit,2024-07-05 17:15:00,0,0
2024-07-05/Beelink1_20240705_173000_59.fit,2024-07-05 17:30:00,0,0
2024-07-05/Beelink1_20240705_174500_59.fit,2024-07-05 17:45:00,0,0
2024-07-05/Beelink1_20240705_180000_59.fit,2024-07-05 18:00:00,0,0
2024-07-05/Beelink1_20240705_181500_59.fit,2024-07-05 18:15:00,0,0
2024-07-05/Beelink1_20240705_183000_59.fit,2024-07-05 18:30:00,0,0
2024-07-05/Beelink1_20240705_184500_59.fit,2024-07-05 18:45:00,0,0
2024-07-05/Beelink1_20240705_190000_59.fit,2024-07-05 19:00:00,0,0
2024-07-05/Beelink1_20240705_191500_59.fit,2024-07-05 19:15:00,0,0
2024-07-05/Beelink1_20240705_193000_59.fit,2024-07-05 19:30:00,0,0
2024-07-05/Beelink1_20240705_194500_59.fit,2024-07-05 19:45:00,0,0
2024-07-05/Beelink1_20240705_200000_59.fit,2024-07-05 20:00:00,0,0
2024-07-05/Beelink1_20240705_201459_59.fit,2024-07-05 20:14:59,0,0
2024-07-05/Beelink1_20240705_203000_59.fit,2024-07-05 20:30:00,0,0
2024-07-05/Beelink1_20240705_204500_59.fit,2024-07-05 20:45:00,0,0
2024-07-06/Beelink1_20240706_063000_59.fit,2024-07-06 06:30:00,0,0
2024-07-06/Beelink1_20240706_064500_59.fit,2024-07-06 06:45:00,0,0
2024-07-06/Beelink1_20240706_070000_59.fit,2024-07-06 07:00:00,0,0
2024-07-06/Beelink1_20240706_071500_59.fit,2024-07-06 07:15:00,0,0
2024-07-06/Beelink1_20240706_073000_59.fit,2024-07-06 07:30:00,0,0
2024-07-06/Beelink1_20240706_074500_59.fit,2024-07-06 07:45:00,0,0
2024-07-06/Beelink1_20240706_080000_59.fit,2024-07-06 08:00:00,0,0
2024-07-06/Beelink1_20240706_081500_59.fit,2024-07-06 08:15:00,0,0
2024-07-06/Beelink1_20240706_083000_59.fit,2024-07-06 08:30:00,0,0
2024-07-06/Beelink1_20240706_084500_59.fit,2024-07-06 08:45:00,0,0
2024-07-06/Beelink1_20240706_090000_59.fit,2024-07-06 09:00:00,0,0
2024-07-06/Beelink1_20240706_091500_59.fit,2024-07-06 09:15:00,0,0
2024-07-06/Beelink1_20240706_093000_59.fit,2024-07-06 09:30:00,0,0
2024-07-06/Beelink1_20240706_094500_59.fit,2024-07-06 09:45:00,0,0
2024-07-06/Beelink1_20240706_100000_59.fit,2024-07-06 10:00:00,0,0
2024-07-06/Beelink1_20240706_101500_59.fit,2024-07-06 10:15:00,0,0
2024-07-06/Beelink1_20240706_103000_59.fit,2024-07-06 10:30:00,0,0
2024-07-06/Beelink1_20240706_104500_59.fit,2024-07-06 10:45:00,0,0
2024-07-06/Beelink1_20240706_105959_59.fit,2024-07-06 10:59:59,0,0
2024-07-06/Beelink1_20240706_111459_59.fit,2024-07-06 11:14:59,0,0
2024-07-06/Beelink1_20240706_112959_59.fit,2024-07-06 11:29:59,0,0
2024-07-06/Beelink1_20240706_114459_59.fit,2024-07-06 11:44:59,0,0
2024-07-06/Beelink1_20240706_115959_59.fit,2024-07-06 11:59:59,0,0
2024-07-06/Beelink1_20240706_121459_59.fit,2024-07-06 12:14:59,0,0
2024-07-06/Beelink1_20240706_123000_59.fit,2024-07-06 12:30:00,0,0
2024-07-06/Beelink1_20240706_124500_59.fit,2024-07-06 12:45:00,0,0
2024-07-06/Beelink1_20240706_130000_59.fit,2024-07-06 13:00:00,0,0
2024-07-06/Beelink1_20240706_131500_59.fit,2024-07-06 13:15:00,0,0
2024-07-06/Beelink1_20240706_133000_59.fit,2024-07-06 13:30:00,0,0
2024-07-06/Beelink1_20240706_134500_59.fit,2024-07-06 13:45:00,0,0
2024-07-06/Beelink1_20240706_140000_59.fit,2024-07-06 14:00:00,0,0
2024-07-06/Beelink1_20240706_141500_59.fit,2024-07-06 14:15:00,0,0
2024-07-06/Beelink1_20240706_143000_59.fit,2024-07-06 14:30:00,0,0
2024-07-06/Beelink1_20240706_144500_59.fit,2024-07-06 14:45:00,0,0
2024-07-06/Beelink1_20240706_150000_59.fit,2024-07-06 15:00:00,0,0
2024-07-06/Beelink1_20240706_151500_59.fit,2024-07-06 15:15:00,0,0
2024-07-06/Beelink1_20240706_153000_59.fit,2024-07-06 15:30:00,0,0
2024-07-06/Beelink1_20240706_154500_59.fit,2024-07-06 15:45:00,0,0
2024-07-06/Beelink1_20240706_160000_59.fit,2024-07-06 16:00:00,0,0
2024-07-06/Beelink1_20240706_161500_59.fit,2024-07-06 16:15:00,0,0
2024-07-06/Beelink1_20240706_163000_59.fit,2024-07-06 16:30:00,0,0
2024-07-06/Beelink1_20240706_164500_59.fit,2024-07-06 16:45:00,0,0
2024-07-06/Beelink1_20240706_170000_59.fit,2024-07-06 17:00:00,0,0
2024-07-06/Beelink1_20240706_171500_59.fit,2024-07-06 17:15:00,0,0
2024-07-06/Beelink1_20240706_173000_59.fit,2024-07-06 17:30:00,0,0
2024-07-06/Beelink1_20240706_174500_59.fit,2024-07-06 17:45:00,0,0
2024-07-06/Beelink1_20240706_180000_59.fit,2024-07-06 18:00:00,0,0
2024-07-06/Beelink1_20240706_181500_59.fit,2024-07-06 18:15:00,0,0
2024-07-06/Beelink1_20240706_183000_59.fit,2024-07-06 18:30:00,0,0
2024-07-06/Beelink1_20240706_184500_59.fit,2024-07-06 18:45:00,0,0
2024-07-06/Beelink1_20240706_190000_59.fit,2024-07-06 19:00:00,0,0
2024-07-06/Beelink1_20240706_191500_59.fit,2024-07-06 19:15:00,0,0
2024-07-06/Beelink1_20240706_193000_59.fit,2024-07-06 19:30:00,0,0
2024-07-06/Beelink1_20240706_194500_59.fit,2024-07-06 19:45:00,0,0
2024-07-06/Beelink1_20240706_200000_59.fit,2024-07-06 20:00:00,0,0
2024-07-06/Beelink1_20240706_201500_59.fit,2024-07-06 20:15:00,0,0
2024-07-06/Beelink1_20240706_203000_59.fit,2024-07-06 20:30:00,0,0
2024-07-06/Beelink1_20240706_204500_59.fit,2024-07-06 20:45:00,0,0
2024-07-07/Beelink1_20240707_063000_59.fit,2024-07-07 06:30:00,0,0
2024-07-07/Beelink1_20240707_064500_59.fit,2024-07-07 06:45:00,0,0
2024-07-07/Beelink1_20240707_070000_59.fit,2024-07-07 07:00:00,0,0
2024-07-07/Beelink1_20240707_071500_59.fit,2024-07-07 07:15:00,0,0
2024-07-07/Beelink1_20240707_073000_59.fit,2024-07-07 07:30:00,0,0
2024-07-07/Beelink1_20240707_074500_59.fit,2024-07-07 07:45:00,0,0
2024-07-07/Beelink1_20240707_080000_59.fit,2024-07-07 08:00:00,0,0
2024-07-07/Beelink1_20240707_081500_59.fit,2024-07-07 08:15:00,0,0
2024-07-07/Beelink1_20240707_083000_59.fit,2024-07-07 08:30:00,0,0
2024-07-07/Beelink1_20240707_084500_59.fit,2024-07-07 08:45:00,0,0
2024-07-07/Beelink1_20240707_090000_59.fit,2024-07-07 09:00:00,0,0
2024-07-07/Beelink1_20240707_091500_59.fit,2024-07-07 09:15:00,0,0
2024-07-07/Beelink1_20240707_093000_59.fit,2024-07-07 09:30:00,0,0
2024-07-07/Beelink1_20240707_094500_59.fit,2024-07-07 09:45:00,0,0
2024-07-07/Beelink1_20240707_100000_59.fit,2024-07-07 10:00:00,0,0
2024-07-07/Beelink1_20240707_101500_59.fit,2024-07-07 10:15:00,0,0
2024-07-07/Beelink1_20240707_102959_59.fit,2024-07-07 10:29:59,0,0
2024-07-07/Beelink1_20240707_104459_59.fit,2024-07-07 10:44:59,0,0
2024-07-07/Beelink1_20240707_105959_59.fit,2024-07-07 10:59:59,0,0
2024-07-07/Beelink1_20240707_111459_59.fit,2024-07-07 11:14:59,0,0
2024-07-07/Beelink1_20240707_112959_59.fit,2024-07-07 11:29:59,0,0
2024-07-07/Beelink1_20240707_114459_59.fit,2024-07-07 11:44:59,0,0
2024-07-07/Beelink1_20240707_115959_59.fit,2024-07-07 11:59:59,0,0
2024-07-07/Beelink1_20240707_121459_59.fit,2024-07-07 12:14:59,0,0
2024-07-07/Beelink1_20240707_123000_59.fit,2024-07-07 12:30:00,0,0
2024-07-07/Beelink1_20240707_124500_59.fit,2024-07-07 12:45:00,0,0
2024-07-07/Beelink1_20240707_130000_59.fit,2024-07-07 13:00:00,0,0
2024-07-07/Beelink1_20240707_131500_59.fit,2024-07-07 13:15:00,0,0
2024-07-07/Beelink1_20240707_133000_59.fit,2024-07-07 13:30:00,0,0
2024-07-07/Beelink1_20240707_134500_59.fit,2024-07-07 13:45:00,0,0
2024-07-07/Beelink1_20240707_140000_59.fit,2024-07-07 14:00:00,0,0
2024-07-07/Beelink1_20240707_141500_59.fit,2024-07-07 14:15:00,0,0
2024-07-07/Beelink1_20240707_143000_59.fit,2024-07-07 14:30:00,0,0
2024-07-07/Beelink1_20240707_144500_59.fit,2024-07-07 14:45:00,0,0
2024-07-07/Beelink1_20240707_150000_59.fit,2024-07-07 15:00:00,0,0
2024-07-07/Beelink1_20240707_151500_59.fit,2024-07-07 15:15:00,0,0
2024-07-07/Beelink1_20240707_153000_59.fit,2024-07-07 15:30:00,0,0
2024-07-07/Beelink1_20240707_154500_59.fit,2024-07-07 15:45:00,0,0
2024-07-07/Beelink1_20240707_160000_59.fit,2024-07-07 16:00:00,0,0
2024-07-07/Beelink1_20240707_161500_59.fit,2024-07-07 16:15:00,0,0
2024-07-07/Beelink1_20240707_163000_59.fit,2024-07-07 16:30:00,0,0
